,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,days_covid_present,month,year,Missing Tests Units,people tested,samples tested,tests performed,CAN,GBR,IND,KOR,SWE,USA
115930,1084636.0,3378.0,14574.0,34.0,0.54,65.0,307.0,15173.0,10312758.0,0.024,40.9,0.0,4636797.0,2814222.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,507,6,2,0,0,0,1,0,0,0,0,1,0
115931,1088014.0,504.0,14608.0,8.0,0.54,64.0,286.0,15173.0,10327931.0,0.028999999999999998,34.0,0.0,4636797.0,2814222.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,508,6,2,0,0,0,1,0,0,0,0,1,0
115932,1088518.0,378.0,14616.0,3.0,0.55,67.0,259.0,15173.0,10343104.0,0.034,29.4,0.0,4636797.0,2814222.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,509,6,2,0,0,0,1,0,0,0,0,1,0
115933,1088896.0,0.0,14619.0,0.0,0.57,67.0,256.0,15173.0,10358277.0,0.036000000000000004,27.9,0.0,4636797.0,2814222.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,510,6,2,0,0,0,1,0,0,0,0,1,0
115934,1088896.0,0.0,14619.0,0.0,0.6,67.0,257.0,15173.0,10373450.0,0.038,26.4,0.0,4636797.0,2814222.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,511,6,2,0,0,0,1,0,0,0,0,1,0
115935,1088896.0,0.0,14619.0,0.0,0.63,67.0,256.0,15173.0,10388623.0,0.04,24.9,0.0,4925617.0,3163042.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,-1.22,512,6,2,0,0,0,1,0,0,0,0,1,0
115936,1088896.0,0.0,14619.0,0.0,0.65,61.0,250.0,15050.0,10403673.0,0.04,24.9,0.0,4925617.0,3163042.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,513,6,2,0,0,0,1,0,0,0,0,1,0
115937,1088896.0,847.0,14619.0,7.0,0.67,48.0,222.0,15050.0,10418723.0,0.016,61.3,0.0,4925617.0,3163042.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,514,6,2,0,0,0,1,0,0,0,0,1,0
115938,1089743.0,247.0,14626.0,3.0,0.7,43.0,218.0,15050.0,10433773.0,0.013999999999999999,71.9,0.0,4925617.0,3163042.0,0.0,0.0,54.63,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,515,6,2,0,0,0,1,0,0,0,0,1,0
115939,1089990.0,563.0,14629.0,1.0,0.73,40.0,205.0,15050.0,10448823.0,0.016,63.8,0.0,4925617.0,3163042.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,516,7,2,0,0,0,1,0,0,0,0,1,0
115940,1090553.0,327.0,14630.0,1.0,0.76,40.0,207.0,15050.0,10463873.0,0.019,53.2,0.0,4925617.0,3163042.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,517,7,2,0,0,0,1,0,0,0,0,1,0
115941,1090880.0,0.0,14631.0,0.0,0.78,40.0,205.0,15050.0,10478923.0,0.019,53.2,0.0,4925617.0,3163042.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,518,7,2,0,0,0,1,0,0,0,0,1,0
115942,1090880.0,0.0,14631.0,0.0,0.8,38.0,201.0,15050.0,10493973.0,0.019,53.1,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,-3.05,519,7,2,0,0,0,1,0,0,0,0,1,0
115943,1090880.0,0.0,14631.0,0.0,0.82,33.0,185.0,11435.0,10505408.0,0.02,51.3,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,520,7,2,0,0,0,1,0,0,0,0,1,0
115944,1090880.0,850.0,14631.0,2.0,0.84,30.0,176.0,11435.0,10516843.0,0.02,49.4,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,521,7,2,0,0,0,1,0,0,0,0,1,0
115945,1091730.0,353.0,14633.0,6.0,0.86,30.0,171.0,11435.0,10528278.0,0.022000000000000002,45.2,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,522,7,2,0,0,0,1,0,0,0,0,1,0
115946,1092083.0,225.0,14639.0,3.0,0.88,28.0,166.0,11435.0,10539713.0,0.019,51.8,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,523,7,2,0,0,0,1,0,0,0,0,1,0
115947,1092308.0,232.0,14642.0,1.0,0.9,26.0,155.0,11435.0,10551148.0,0.019,52.6,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,524,7,2,0,0,0,1,0,0,0,0,1,0
115948,1092540.0,0.0,14643.0,0.0,0.93,26.0,153.0,11435.0,10562583.0,0.02,50.4,0.0,5336548.0,3485064.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,525,7,2,0,0,0,1,0,0,0,0,1,0
115949,1092540.0,0.0,14643.0,0.0,0.97,25.0,154.0,11435.0,10574018.0,0.021,48.2,0.0,5723077.0,3695492.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,-1.24,526,7,2,0,0,0,1,0,0,0,0,1,0
115950,1092540.0,0.0,14643.0,0.0,0.99,21.0,148.0,10198.0,10584216.0,0.021,47.5,0.0,5723077.0,3695492.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,527,7,2,0,0,0,1,0,0,0,0,1,0
115951,1092540.0,669.0,14643.0,2.0,1.02,20.0,147.0,10198.0,10594414.0,0.019,52.5,0.0,5723077.0,3695492.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,528,7,2,0,0,0,1,0,0,0,0,1,0
115952,1093209.0,367.0,14645.0,-3.0,1.06,21.0,155.0,10198.0,10604612.0,0.02,51.1,0.0,5723077.0,3695492.0,0.0,0.0,51.85,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,529,7,2,0,0,0,1,0,0,0,0,1,0
115953,1093576.0,347.0,14642.0,1.0,1.1,19.0,149.0,10198.0,10614810.0,0.022000000000000002,46.5,0.0,5723077.0,3695492.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,530,7,2,0,0,0,1,0,0,0,0,1,0
115954,1093923.0,364.0,14643.0,3.0,1.14,19.0,143.0,10198.0,10625008.0,0.024,42.3,0.0,5723077.0,3695492.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,531,7,2,0,0,0,1,0,0,0,0,1,0
115955,1094287.0,0.0,14646.0,0.0,1.17,19.0,139.0,10198.0,10635206.0,0.024,41.6,0.0,5723077.0,3695492.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,532,7,2,0,0,0,1,0,0,0,0,1,0
115956,1094287.0,0.0,14646.0,0.0,1.21,19.0,138.0,10198.0,10645404.0,0.024,40.9,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,0.75,533,7,2,0,0,0,1,0,0,0,0,1,0
115957,1094287.0,0.0,14646.0,0.0,1.24,23.0,137.0,10592.0,10655996.0,0.024,41.1,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,534,7,2,0,0,0,1,0,0,0,0,1,0
115958,1094287.0,992.0,14646.0,4.0,1.28,23.0,134.0,10592.0,10666588.0,0.028999999999999998,34.9,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,535,7,2,0,0,0,1,0,0,0,0,1,0
115959,1095279.0,479.0,14650.0,1.0,1.3,24.0,130.0,10592.0,10677180.0,0.03,33.3,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,536,7,2,0,0,0,1,0,0,0,0,1,0
115960,1095758.0,583.0,14651.0,0.0,1.32,23.0,123.0,10592.0,10687772.0,0.033,30.2,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,537,7,2,0,0,0,1,0,0,0,0,1,0
115961,1096341.0,458.0,14651.0,0.0,1.33,22.0,130.0,10592.0,10698364.0,0.034,29.2,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,538,7,2,0,0,0,1,0,0,0,0,1,0
115962,1096799.0,0.0,14651.0,0.0,1.34,22.0,130.0,10592.0,10708956.0,0.034,29.4,0.0,6073172.0,3855511.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,539,7,2,0,0,0,1,0,0,0,0,1,0
115963,1096799.0,0.0,14651.0,0.0,1.36,22.0,128.0,10592.0,10719548.0,0.034,29.5,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,-2.01,540,7,2,0,0,0,1,0,0,0,0,1,0
115964,1096799.0,0.0,14651.0,0.0,1.38,21.0,117.0,10938.0,10730486.0,0.034,29.7,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,541,7,2,0,0,0,1,0,0,0,0,1,0
115965,1096799.0,1355.0,14651.0,4.0,1.4,21.0,115.0,10938.0,10741424.0,0.038,26.0,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,542,7,2,0,0,0,1,0,0,0,0,1,0
115966,1098154.0,641.0,14655.0,0.0,1.4,19.0,115.0,10938.0,10752362.0,0.04,24.8,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,543,7,2,0,0,0,1,0,0,0,0,1,0
115967,1098795.0,619.0,14655.0,1.0,1.41,16.0,112.0,10938.0,10763300.0,0.040999999999999995,24.6,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,544,7,2,0,0,0,1,0,0,0,0,1,0
115968,1099414.0,626.0,14656.0,-1.0,1.41,16.0,108.0,10938.0,10774238.0,0.043,23.4,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,545,7,2,0,0,0,1,0,0,0,0,1,0
115969,1100040.0,0.0,14655.0,0.0,1.42,16.0,107.0,10938.0,10785176.0,0.043,23.5,0.0,6312026.0,4060537.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,546,7,2,0,0,0,1,0,0,0,0,1,0
115970,1100040.0,0.0,14655.0,0.0,1.43,16.0,107.0,10938.0,10796114.0,0.042,23.6,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,3.24,547,8,2,0,0,0,1,0,0,0,0,1,0
115971,1100040.0,0.0,14655.0,0.0,1.44,20.0,114.0,12950.0,10809064.0,0.040999999999999995,24.2,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,548,8,2,0,0,0,1,0,0,0,0,1,0
115972,1100040.0,1860.0,14655.0,2.0,1.45,23.0,128.0,12950.0,10822014.0,0.046,21.5,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,549,8,2,0,0,0,1,0,0,0,0,1,0
115973,1101900.0,929.0,14657.0,0.0,1.45,25.0,135.0,12950.0,10834964.0,0.049,20.5,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,550,8,2,0,0,0,1,0,0,0,0,1,0
115974,1102829.0,864.0,14657.0,0.0,1.44,28.0,137.0,12950.0,10847914.0,0.051,19.8,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,551,8,2,0,0,0,1,0,0,0,0,1,0
115975,1103693.0,845.0,14657.0,0.0,1.43,29.0,137.0,12950.0,10860864.0,0.052000000000000005,19.3,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,552,8,2,0,0,0,1,0,0,0,0,1,0
115976,1104538.0,0.0,14657.0,0.0,1.42,29.0,136.0,12950.0,10873814.0,0.051,19.7,0.0,6451607.0,4319737.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,553,8,2,0,0,0,1,0,0,0,0,1,0
115977,1104538.0,0.0,14657.0,0.0,1.42,29.0,127.0,12950.0,10886764.0,0.05,20.2,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,-5.28,554,8,2,0,0,0,1,0,0,0,0,1,0
115978,1104538.0,0.0,14657.0,0.0,1.42,27.0,141.0,14839.0,10901603.0,0.049,20.6,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,555,8,2,0,0,0,1,0,0,0,0,1,0
115979,1104538.0,2283.0,14657.0,1.0,1.41,26.0,165.0,14839.0,10916442.0,0.052000000000000005,19.2,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,556,8,2,0,0,0,1,0,0,0,0,1,0
115980,1106821.0,1236.0,14658.0,0.0,1.41,29.0,165.0,14839.0,10931281.0,0.054000000000000006,18.4,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,557,8,2,0,0,0,1,0,0,0,0,1,0
115981,1108057.0,1055.0,14658.0,0.0,1.39,26.0,163.0,14839.0,10946120.0,0.055,18.1,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,558,8,2,0,0,0,1,0,0,0,0,1,0
115982,1109112.0,1035.0,14658.0,0.0,1.38,27.0,171.0,14839.0,10960959.0,0.055999999999999994,17.8,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,559,8,2,0,0,0,1,0,0,0,0,1,0
115983,1110147.0,0.0,14658.0,0.0,1.37,26.0,171.0,14839.0,10975798.0,0.055,18.2,0.0,6560045.0,4614951.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,560,8,2,0,0,0,1,0,0,0,0,1,0
115984,1110147.0,0.0,14658.0,0.0,1.36,25.0,173.0,14839.0,10990637.0,0.054000000000000006,18.5,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,4.83,561,8,2,0,0,0,1,0,0,0,0,1,0
115985,1110147.0,0.0,14658.0,0.0,1.35,28.0,184.0,17533.0,11008170.0,0.053,19.0,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,562,8,2,0,0,0,1,0,0,0,0,1,0
115986,1110147.0,2811.0,14658.0,1.0,1.34,32.0,187.0,17533.0,11025703.0,0.055999999999999994,17.8,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,563,8,2,0,0,0,1,0,0,0,0,1,0
115987,1112958.0,1320.0,14659.0,3.0,1.33,33.0,192.0,17533.0,11043236.0,0.055999999999999994,18.0,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,564,8,2,0,0,0,1,0,0,0,0,1,0
115988,1114278.0,1288.0,14662.0,2.0,1.31,33.0,198.0,17533.0,11060769.0,0.055999999999999994,17.8,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,565,8,2,0,0,0,1,0,0,0,0,1,0
115989,1115566.0,1018.0,14664.0,4.0,1.3,35.0,221.0,17533.0,11078302.0,0.055,18.2,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,566,8,2,0,0,0,1,0,0,0,0,1,0
115990,1116584.0,0.0,14668.0,0.0,1.28,35.0,220.0,17533.0,11095835.0,0.054000000000000006,18.6,0.0,6694775.0,4951228.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,567,8,2,0,0,0,1,0,0,0,0,1,0
115991,1116584.0,0.0,14668.0,0.0,1.27,35.0,218.0,17533.0,11113368.0,0.052000000000000005,19.1,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,2.19,568,8,2,0,0,0,1,0,0,0,0,1,0
115992,1116584.0,0.0,14668.0,0.0,1.26,36.0,215.0,26075.0,11139443.0,0.049,20.4,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,569,8,2,0,0,0,1,0,0,0,0,1,0
115993,1116584.0,2774.0,14668.0,2.0,1.25,38.0,234.0,26075.0,11165518.0,0.046,21.8,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,570,8,2,0,0,0,1,0,0,0,0,1,0
115994,1119358.0,1270.0,14670.0,4.0,1.25,40.0,248.0,26075.0,11191593.0,0.043,23.4,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,571,8,2,0,0,0,1,0,0,0,0,1,0
115995,1120628.0,1511.0,14674.0,8.0,1.25,40.0,250.0,26075.0,11217668.0,0.042,23.9,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,572,8,2,0,0,0,1,0,0,0,0,1,0
115996,1122139.0,1274.0,14682.0,3.0,1.24,42.0,244.0,26075.0,11243743.0,0.040999999999999995,24.2,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,573,8,2,0,0,0,1,0,0,0,0,1,0
115997,1123413.0,0.0,14685.0,0.0,1.23,43.0,245.0,26075.0,11269818.0,0.039,25.5,0.0,6804454.0,5364077.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,574,8,2,0,0,0,1,0,0,0,0,1,0
115998,1123413.0,0.0,14685.0,0.0,1.23,41.0,257.0,26075.0,11295893.0,0.037000000000000005,26.7,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,2.48,575,8,2,0,0,0,1,0,0,0,0,1,0
115999,1123413.0,0.0,14685.0,0.0,1.22,46.0,266.0,33806.0,11329699.0,0.036000000000000004,27.9,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,576,8,2,0,0,0,1,0,0,0,0,1,0
116000,1123413.0,3400.0,14685.0,7.0,1.21,44.0,311.0,33806.0,11363505.0,0.038,26.6,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,577,8,2,0,0,0,1,0,0,0,0,1,0
116001,1126813.0,1104.0,14692.0,0.0,1.2,43.0,310.0,33806.0,11397311.0,0.035,28.2,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,578,9,2,0,0,0,1,0,0,0,0,1,0
116002,1127917.0,1214.0,14692.0,0.0,1.19,43.0,305.0,33806.0,11431117.0,0.033,30.5,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,579,9,2,0,0,0,1,0,0,0,0,1,0
116003,1129131.0,1394.0,14692.0,0.0,1.18,49.0,318.0,33806.0,11464923.0,0.032,31.1,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,580,9,2,0,0,0,1,0,0,0,0,1,0
116004,1130525.0,0.0,14692.0,0.0,1.17,49.0,318.0,33806.0,11498729.0,0.031,32.2,0.0,6893583.0,5750293.0,0.0,0.0,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,5.745494505494506,581,9,2,0,0,0,1,0,0,0,0,1,0
